2025-09-28 12:22:30,215 [INFO] Response: {'ltp': 1467.7, 'vol_traded_today': 1537976, 'last_traded_time': 1758882590, 'exch_feed_time': 1758886519, 'bid_size': 32, 'ask_size': 0, 'bid_price': 1467.7, 'ask_price': 0.0, 'last_traded_qty': 8, 'tot_buy_qty': 32, 'tot_sell_qty': 0, 'avg_trade_price': 1479.23, 'low_price': 1460.0, 'high_price': 1502.6, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 1490.0, 'prev_close_price': 1494.8, 'type': 'sf', 'symbol': 'NSE:CDSL-EQ', 'ch': -27.1, 'chp': -1.813}
2025-09-28 12:22:30,215 [INFO] Response: {'ltp': 1784.0, 'vol_traded_today': 48019, 'last_traded_time': 1758881888, 'exch_feed_time': 1758884882, 'bid_size': 15, 'ask_size': 0, 'bid_price': 1784.0, 'ask_price': 0.0, 'last_traded_qty': 2, 'tot_buy_qty': 15, 'tot_sell_qty': 0, 'avg_trade_price': 1804.06, 'low_price': 1775.0, 'high_price': 1856.8, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 1856.8, 'prev_close_price': 1856.8, 'type': 'sf', 'symbol': 'NSE:BBTC-EQ', 'ch': -72.8, 'chp': -3.9207}
2025-09-28 12:22:30,219 [INFO] Response: {'ltp': 858.4, 'vol_traded_today': 730956, 'last_traded_time': 1758882595, 'exch_feed_time': 1758884887, 'bid_size': 0, 'ask_size': 2165, 'bid_price': 0.0, 'ask_price': 858.4, 'last_traded_qty': 50, 'tot_buy_qty': 0, 'tot_sell_qty': 2165, 'avg_trade_price': 855.87, 'low_price': 846.0, 'high_price': 872.0, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 872.0, 'prev_close_price': 881.55, 'type': 'sf', 'symbol': 'NSE:SAILIFE-EQ', 'ch': -23.15, 'chp': -2.6261}
2025-09-28 12:22:30,219 [INFO] Response: {'ltp': 264.9, 'vol_traded_today': 481811, 'last_traded_time': 1758882191, 'exch_feed_time': 1758884883, 'bid_size': 0, 'ask_size': 4, 'bid_price': 0.0, 'ask_price': 264.9, 'last_traded_qty': 1, 'tot_buy_qty': 0, 'tot_sell_qty': 4, 'avg_trade_price': 265.01, 'low_price': 263.1, 'high_price': 268.95, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 268.75, 'prev_close_price': 269.9, 'type': 'sf', 'symbol': 'NSE:CAMPUS-EQ', 'ch': -5.0, 'chp': -1.8525}
2025-09-28 12:22:30,221 [INFO] Response: {'ltp': 571.3, 'vol_traded_today': 929711, 'last_traded_time': 1758881480, 'exch_feed_time': 1758884887, 'bid_size': 532, 'ask_size': 0, 'bid_price': 571.3, 'ask_price': 0.0, 'last_traded_qty': 10, 'tot_buy_qty': 532, 'tot_sell_qty': 0, 'avg_trade_price': 573.2, 'low_price': 566.0, 'high_price': 584.1, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 573.0, 'prev_close_price': 575.05, 'type': 'sf', 'symbol': 'NSE:MINDACORP-EQ', 'ch': -3.75, 'chp': -0.6521}
2025-09-28 12:22:30,221 [INFO] Response: {'ltp': 202.26, 'vol_traded_today': 1938840, 'last_traded_time': 1758882519, 'exch_feed_time': 1758884884, 'bid_size': 0, 'ask_size': 483, 'bid_price': 0.0, 'ask_price': 202.26, 'last_traded_qty': 20, 'tot_buy_qty': 0, 'tot_sell_qty': 483, 'avg_trade_price': 202.63, 'low_price': 200.8, 'high_price': 205.1, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 205.0, 'prev_close_price': 204.95, 'type': 'sf', 'symbol': 'NSE:IGL-EQ', 'ch': -2.69, 'chp': -1.3125}
2025-09-28 12:22:30,221 [INFO] Response: {'ltp': 36.21, 'vol_traded_today': 5189463, 'last_traded_time': 1758882463, 'exch_feed_time': 1758884885, 'bid_size': 456, 'ask_size': 0, 'bid_price': 36.21, 'ask_price': 0.0, 'last_traded_qty': 26, 'tot_buy_qty': 456, 'tot_sell_qty': 0, 'avg_trade_price': 36.45, 'low_price': 36.1, 'high_price': 37.28, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 37.28, 'prev_close_price': 37.3, 'type': 'sf', 'symbol': 'NSE:CENTRALBK-EQ', 'ch': -1.09, 'chp': -2.9223}
2025-09-28 12:22:30,223 [INFO] Response: {'ltp': 422.25, 'vol_traded_today': 5579737, 'last_traded_time': 1758882436, 'exch_feed_time': 1758886699, 'bid_size': 242, 'ask_size': 0, 'bid_price': 422.25, 'ask_price': 0.0, 'last_traded_qty': 10, 'tot_buy_qty': 242, 'tot_sell_qty': 0, 'avg_trade_price': 422.44, 'low_price': 420.0, 'high_price': 425.25, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 423.0, 'prev_close_price': 423.5, 'type': 'sf', 'symbol': 'NSE:HINDPETRO-EQ', 'ch': -1.25, 'chp': -0.2952}
2025-09-28 12:22:30,223 [INFO] Response: {'ltp': 5049.0, 'vol_traded_today': 25501, 'last_traded_time': 1758880796, 'exch_feed_time': 1758884885, 'bid_size': 89, 'ask_size': 0, 'bid_price': 5049.0, 'ask_price': 0.0, 'last_traded_qty': 40, 'tot_buy_qty': 89, 'tot_sell_qty': 0, 'avg_trade_price': 5026.87, 'low_price': 4900.5, 'high_price': 5066.0, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 4969.5, 'prev_close_price': 4985.0, 'type': 'sf', 'symbol': 'NSE:BAYERCROP-EQ', 'ch': 64.0, 'chp': 1.2839}
2025-09-28 12:22:30,223 [INFO] Response: {'ltp': 1373.8, 'vol_traded_today': 376171, 'last_traded_time': 1758882534, 'exch_feed_time': 1758886704, 'bid_size': 0, 'ask_size': 1048, 'bid_price': 0.0, 'ask_price': 1373.8, 'last_traded_qty': 7, 'tot_buy_qty': 0, 'tot_sell_qty': 1048, 'avg_trade_price': 1392.23, 'low_price': 1370.0, 'high_price': 1415.2, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 1411.9, 'prev_close_price': 1405.9, 'type': 'sf', 'symbol': 'NSE:ASTRAL-EQ', 'ch': -32.1, 'chp': -2.2832}
